'ACHInterMediate', 'UniqueID', None, 'NO', 'decimal', None, 19
'ccard_primary', 'MCDomesticFlag', None, 'YES', 'int', None, 10
'ccard_primary', 'SubProductType', None, 'YES', 'char', 5, None
'ccard_primary', 'QMRChannelId_TM', None, 'YES', 'char', 5, None
'ccard_primary', 'SplitIndicator', None, 'YES', 'int', None, 10
'ccard_primary', 'SplitTransactionIndicator', None, 'YES', 'int', None, 10
'ccard_primary', 'MessageIndicator', None, 'YES', 'char', 2, None
'ccard_primary', 'NetworkReferenceID', None, 'YES', 'varchar', 15, None
'ccard_primary', 'WarehouseTxnDate', None, 'YES', 'datetime', None, None
'ccard_primary', 'SuspiciousTran', None, 'YES', 'tinyint', None, 3
'ccard_primary', 'LineItemSeqNo', None, 'YES', 'int', None, 10
'ccard_primary', 'NoBlobIndicator', None, 'YES', 'varchar', 1, None
'ccard_primary', 'NoBlobIndicatorGEN', None, 'YES', 'varchar', 1, None
'ccard_primary', 'PaymentIndicator', None, 'YES', 'char', 8, None
'ccard_primary', 'EmbAcctID', None, 'YES', 'int', None, 10
'ccard_primary', 'ReconFlag', None, 'YES', 'tinyint', None, 3
'ccard_primary', 'CaseID', None, 'YES', 'decimal', None, 19
'ccard_primary', 'TotalRewardPoints', None, 'YES', 'money', None, 19
'ccard_primary', 'PromotionalRewardPoints', None, 'YES', 'money', None, 19
'ccard_primary', 'CardAcceptNameLocation', None, 'YES', 'varchar', 100, None
'ccard_primary', 'BasePercent', None, 'YES', 'money', None, 19
'ccard_primary', 'PaymentReferenceId', None, 'YES', 'varchar', 36, None
'ccard_primary', 'MethodName', None, 'YES', 'decimal', None, 19
'ccard_primary', 'MethodNameDescription', None, 'YES', 'char', 80, None
'ccard_primary', 'MerchantCleanName', None, 'YES', 'varchar', 100, None
'ccard_primary', 'MerchantCleanCity', None, 'YES', 'varchar', 50, None
'ccard_primary', 'MerchantCleanAddress1', None, 'YES', 'varchar', 50, None
'ccard_primary', 'MerchantCleanAddress2', None, 'YES', 'varchar', 50, None
'ccard_primary', 'MerchantCleanStoreNumber', None, 'YES', 'varchar', 25, None
'ccard_primary', 'MerchantCleanState', None, 'YES', 'varchar', 25, None
'ccard_primary', 'MerchantCleanZip', None, 'YES', 'varchar', 12, None
'ccard_primary', 'MerchantCleanConfidence', None, 'YES', 'varchar', 50, None
'ccard_primary', 'Humanized_CANL', None, 'YES', 'varchar', 100, None
'ccard_primary', 'MerchantCategoryCodeGroup', None, 'YES', 'varchar', 20, None
'ccard_primary', 'ExternalMerchantId', None, 'YES', 'varchar', 50, None
'ccard_primary', 'ExternalStoreId', None, 'YES', 'varchar', 50, None
'ccard_primary', 'ReferenceID', None, 'YES', 'varchar', 100, None
'ccard_primary', 'AuthTranTime', None, 'YES', 'datetime', None, None
'ccard_primary', 'PymtScheduleId', None, 'YES', 'decimal', None, 19
'ccard_primary', 'BSAcctid', None, 'YES', 'int', None, 10
'ccard_primary', 'UniversalUniqueID', None, 'YES', 'varchar', 64, None
'ccard_primary', 'PaymentScheduleUUID', None, 'YES', 'varchar', 64, None
'ccard_primary', 'TransactionLifeCycleUUID', None, 'YES', 'varchar', 64, None
'ccard_primary', 'ReferenceUniversalUniqueID', None, 'YES', 'varchar', 64, None
'ccard_primary', 'TokenUniqueReference', None, 'YES', 'varchar', 48, None
'ccard_primary', 'PANUniqueReference', None, 'YES', 'varchar', 48, None
'ccard_primary', 'PaymentHash', None, 'YES', 'char', 100, None
'ccard_primary', 'RevTxnUUID', None, 'YES', 'varchar', 64, None
'ccard_primary', 'ReverseRewards', None, 'YES', 'tinyint', None, 3
'ccard_primary', 'ReverseMDR', None, 'YES', 'tinyint', None, 3
'ccard_primary', 'OrderNumber', None, 'YES', 'varchar', 36, None
'ccard_primary', 'RetailInvoiceNumber', None, 'YES', 'varchar', 64, None
'ccard_primary', 'InstallmentOutStgAmt', None, 'YES', 'money', None, 19
'ccard_primary', 'CreditOutStgAmt', None, 'YES', 'money', None, 19
'ccard_primary', 'HostMachineName', None, 'YES', 'varchar', 306, None
'ccard_primary', 'RMATranUUID', None, 'YES', 'varchar', 64, None
'ccard_primary', 'CompromisedAccountNumber', None, 'YES', 'varchar', 19, None
'ccard_primary', 'DisputeIndicator', None, 'YES', 'tinyint', None, 3
'ccard_primary', 'TxnProcessTime', None, 'YES', 'datetime', None, None
'ccard_primary', 'ClientId', None, 'YES', 'varchar', 64, None
'ccard_primary', 'PartnerId', None, 'YES', 'varchar', 64, None
'ccard_primary', 'ClaimID', None, 'YES', 'varchar', 64, None
'ccard_primary', 'XRequestID', None, 'YES', 'varchar', 64, None
'ccard_primary', 'PSPaymentType', None, 'YES', 'tinyint', None, 3
'ccard_primary', 'Txn_ReferenceId', None, 'YES', 'varchar', 100, None
'ccard_primary', 'MergeActivityFlag', None, 'YES', 'tinyint', None, 3
'ccard_primary', 'OrgrtgtTranid', None, 'YES', 'decimal', None, 19
'ccard_primary', 'PODID', None, 'YES', 'tinyint', None, 3
'ccard_primary', 'MergeJobID', None, 'YES', 'decimal', None, 19
'ccard_primary', 'MergeOrgTranUUID', None, 'YES', 'varchar', 64, None
'ccard_primary', 'MergeOrgTranID', None, 'YES', 'decimal', None, 19
'ccard_primary', 'ExcludeFromPDF', None, 'YES', 'tinyint', None, 3
'ccard_primary', 'OriginalTrantime', None, 'YES', 'datetime', None, None
'ccard_primary', 'OriginalPosttime', None, 'YES', 'datetime', None, None
'ccard_primary', 'FXFeeAmount', None, 'YES', 'money', None, 19
'ccard_primary', 'SecondaryClaimID', None, 'YES', 'varchar', 64, None
'ccard_primary', 'ProductTransferJobID', None, 'YES', 'decimal', None, 19
'ccard_primary', 'RowChangedDate', None, 'YES', 'datetime', None, None
'ccard_primary', 'RowCreatedDate', None, 'YES', 'datetime', None, None
'CCard_Primary_old', 'UniqueID', None, 'YES', 'varchar', 24, None
'CCard_Primary_old', 'GroupId', None, 'YES', 'varchar', 25, None
'CCard_Primary_old', 'TranId', None, 'NO', 'decimal', None, 19
'CCard_Primary_old', 'TranTime', None, 'YES', 'datetime', None, None
'CCard_Primary_old', 'PostTime', None, 'YES', 'datetime', None, None
'CCard_Primary_old', 'CMTTRANTYPE', None, 'YES', 'char', 8, None
'CCard_Primary_old', 'TranRef', None, 'YES', 'decimal', None, 19
'CCard_Primary_old', 'TxnAcctId', None, 'YES', 'int', None, 10
'CCard_Primary_old', 'ATID', None, 'YES', 'int', None, 10
'CCard_Primary_old', 'Reversed', None, 'YES', 'int', None, 10
'CCard_Primary_old', 'RevTgt', None, 'YES', 'decimal', None, 19
'CCard_Primary_old', 'TranGenBlob', None, 'YES', 'varchar', -1, None
'CCard_Primary_old', 'StateStatus', None, 'YES', 'char', 16, None
'CCard_Primary_old', 'StatementDate', None, 'YES', 'datetime', None, None
'CCard_Primary_old', 'priority', None, 'YES', 'int', None, 10
'CCard_Primary_old', 'tranorig', None, 'YES', 'decimal', None, 19
'CCard_Primary_old', 'MessageTypeIdentifier', None, 'YES', 'char', 4, None
'CCard_Primary_old', 'PrimaryAccountNumber', None, 'YES', 'varbinary', 100, None
'CCard_Primary_old', 'TransactionAmount', None, 'YES', 'money', None, 19
'CCard_Primary_old', 'TransmissionDateTime', None, 'YES', 'datetime', None, None
'CCard_Primary_old', 'FunctionCode', None, 'YES', 'char', 3, None
'CCard_Primary_old', 'MessageReasonCode', None, 'YES', 'char', 4, None
'CCard_Primary_old', 'NetworkName', None, 'YES', 'char', 2, None
'CCard_Primary_old', 'AuthStatus', None, 'YES', 'char', 5, None
'CCard_Primary_old', 'AccountNumber', None, 'YES', 'char', 19, None
'CCard_Primary_old', 'CPMgroup', None, 'YES', 'int', None, 10
'CCard_Primary_old', 'creditplanmaster', None, 'YES', 'int', None, 10
'CCard_Primary_old', 'TxnCode_Internal', None, 'YES', 'char', 8, None
'CCard_Primary_old', 'PostingFlag', None, 'YES', 'char', 5, None
'CCard_Primary_old', 'PostingReason', None, 'YES', 'char', 5, None
'CCard_Primary_old', 'PostingRef', None, 'YES', 'varchar', 128, None
'CCard_Primary_old', 'BatchAcctId', None, 'YES', 'int', None, 10
'CCard_Primary_old', 'RejectBatchAcctId', None, 'YES', 'int', None, 10
'CCard_Primary_old', 'ARTxnType', None, 'YES', 'char', 4, None
'CCard_Primary_old', 'TxnSource', None, 'YES', 'char', 4, None
'CCard_Primary_old', 'PaymentCreditFlag', None, 'YES', 'char', 4, None
'CCard_Primary_old', 'MessageIdentifier', None, 'YES', 'varchar', 15, None
'CCard_Primary_old', 'IResponseCode', None, 'YES', 'varchar', 100, None
'CCard_Primary_old', 'CalcOTB', None, 'YES', 'money', None, 19
'CCard_Primary_old', 'PrimaryCurrencyCode', None, 'YES', 'char', 25, None
'CCard_Primary_old', 'SecondaryCurrencyCode', None, 'YES', 'char', 25, None
'CCard_Primary_old', 'TertiaryCurrencyCode', None, 'YES', 'char', 25, None
'CCard_Primary_old', 'MessageReversalInd', None, 'YES', 'char', 1, None
'CCard_Primary_old', 'CentSiteProcDateOMess', None, 'YES', 'datetime', None, None
'CCard_Primary_old', 'SettlementIndicator', None, 'YES', 'char', 1, None
'CCard_Primary_old', 'InterchangeRateIndicator', None, 'YES', 'char', 2, None
'CCard_Primary_old', 'ActiveFlag', None, 'YES', 'char', 1, None
'CCard_Primary_old', 'TxnSrcAmt', None, 'YES', 'money', None, 19
'CCard_Primary_old', 'AdditionalDataPrivateUse', None, 'YES', 'varchar', -1, None
'CCard_Primary_old', 'TransactionDescription', None, 'YES', 'varchar', 100, None
'CCard_Primary_old', 'Transactionidentifier', None, 'YES', 'char', 15, None
'CCard_Primary_old', 'TransactionCurrencyCode', None, 'YES', 'char', 3, None
'CCard_Primary_old', 'SettlementAmount', None, 'YES', 'money', None, 19
'CCard_Primary_old', 'SpecialMerchantIdentifier', None, 'YES', 'char', 32, None
'CCard_Primary_old', 'CardAcceptorIdCode', None, 'YES', 'varchar', 15, None
'CCard_Primary_old', 'CardAcceptorTerminalID', None, 'YES', 'varchar', 25, None
'CCard_Primary_old', 'CardAcceptorBusinessCode', None, 'YES', 'char', 15, None
'CCard_Primary_old', 'CurrCodeCardHolderBilling', None, 'YES', 'char', 3, None
'CCard_Primary_old', 'CardholderBillingAmount', None, 'YES', 'money', None, 19
'CCard_Primary_old', 'PaymentType', None, 'YES', 'char', 5, None
'CCard_Primary_old', 'DateTimeLocalTransaction', None, 'YES', 'datetime', None, None
'CCard_Primary_old', 'TCR', None, 'YES', 'char', 1, None
'CCard_Primary_old', 'SystemTraceAuditNumber', None, 'YES', 'char', 6, None
'CCard_Primary_old', 'MerchantType', None, 'YES', 'char', 6, None
'CCard_Primary_old', 'RetrievalReferenceNumber', None, 'YES', 'varchar', 15, None
'CCard_Primary_old', 'MerchantCity', None, 'YES', 'varchar', 20, None
'CCard_Primary_old', 'MerchantCountryCode', None, 'YES', 'char', 3, None
'CCard_Primary_old', 'MerchantStProvCode', None, 'YES', 'char', 3, None
'CCard_Primary_old', 'MerchantZIPCode', None, 'YES', 'char', 5, None
'CCard_Primary_old', 'MerchantID', None, 'YES', 'char', 6, None
'CCard_Primary_old', 'PaymentSource', None, 'YES', 'char', 10, None
'CCard_Primary_old', 'ProductID', None, 'YES', 'int', None, 10
'CCard_Primary_old', 'InstitutionID', None, 'YES', 'int', None, 10
'CCard_Primary_old', 'MemoIndicator', None, 'YES', 'char', 5, None
'CCard_Primary_old', 'CheckNumber', None, 'YES', 'char', 15, None
'CCard_Primary_old', 'OutgoingStatus', None, 'YES', 'char', 1, None
'CCard_Primary_old', 'TxnIsFor', None, 'YES', 'char', 5, None
'CCard_Primary_old', 'ProgramRegistrationID', None, 'YES', 'char', 3, None
'CCard_Primary_old', 'InterchangeFeeAmount', None, 'YES', 'money', None, 19
'CCard_Primary_old', 'ReceivingICANumber', None, 'YES', 'char', 11, None
'CCard_Primary_old', 'FleetNumber', None, 'YES', 'varchar', 16, None
'CCard_Primary_old', 'ProgramName', None, 'YES', 'int', None, 10
'CCard_Primary_old', 'SecProgramName', None, 'YES', 'int', None, 10
'CCard_Primary_old', 'FleetRepricing', None, 'YES', 'int', None, 10
'CCard_Primary_old', 'DestinationCountryCode', None, 'YES', 'char', 3, None
'CCard_Primary_old', 'TxnStatus', None, 'YES', 'varchar', 4, None
'CCard_Primary_old', 'CustomerId', None, 'YES', 'varchar', 25, None
'CCard_Primary_old', 'FeesAcctID', None, 'YES', 'int', None, 10
'CCard_Primary_old', 'FeesAcctATID', None, 'YES', 'int', None, 10
'CCard_Primary_old', 'ApplyCurrConv', None, 'YES', 'tinyint', None, 3
'CCard_Primary_old', 'MerchantSettlementAmt', None, 'YES', 'money', None, 19
'CCard_Primary_old', 'MerchantSettlementCurrency', None, 'YES', 'char', 25, None
'CCard_Primary_old', 'LoadDetailId', None, 'YES', 'int', None, 10
'CCard_Primary_old', 'PAN_Hash', None, 'YES', 'int', None, 10
'CCard_Primary_old', 'NetFeeAmount', None, 'YES', 'money', None, 19
'CCard_Primary_old', 'AuthTranId', None, 'YES', 'decimal', None, 19
'CCard_Primary_old', 'CardNumber4Digits', None, 'YES', 'char', 4, None
'CCard_Primary_old', 'TransactionLifeCycleUniqueID', None, 'YES', 'decimal', None, 19
'CCard_Primary_old', 'TranCodeExt', None, 'YES', 'varchar', 6, None
'CCard_Primary_old', 'AvailableBalanceAccount', None, 'YES', 'money', None, 19
'CCard_Primary_old', 'MCDomesticFlag', None, 'YES', 'int', None, 10
'CCard_Primary_old', 'SubProductType', None, 'YES', 'char', 5, None
'CCard_Primary_old', 'QMRChannelId_TM', None, 'YES', 'char', 5, None
'CCard_Primary_old', 'SplitIndicator', None, 'YES', 'int', None, 10
'CCard_Primary_old', 'SplitTransactionIndicator', None, 'YES', 'int', None, 10
'CCard_Primary_old', 'MessageIndicator', None, 'YES', 'char', 2, None
'CCard_Primary_old', 'NetworkReferenceID', None, 'YES', 'varchar', 15, None
'CCard_Primary_old', 'WarehouseTxnDate', None, 'YES', 'datetime', None, None
'CCard_Primary_old', 'SuspiciousTran', None, 'YES', 'tinyint', None, 3
'CCard_Primary_old', 'LineItemSeqNo', None, 'YES', 'int', None, 10
'CCard_Primary_old', 'NoBlobIndicator', None, 'YES', 'varchar', 1, None
'CCard_Primary_old', 'NoBlobIndicatorGEN', None, 'YES', 'varchar', 1, None
'CCard_Primary_old', 'PaymentIndicator', None, 'YES', 'char', 8, None
'CCard_Primary_old', 'EmbAcctID', None, 'YES', 'int', None, 10
'CCard_Primary_old', 'ReconFlag', None, 'YES', 'tinyint', None, 3
'CCard_Primary_old', 'CaseID', None, 'YES', 'decimal', None, 19
'CCard_Primary_old', 'TotalRewardPoints', None, 'YES', 'money', None, 19
'CCard_Primary_old', 'PromotionalRewardPoints', None, 'YES', 'money', None, 19
'CCard_Primary_old', 'CardAcceptNameLocation', None, 'YES', 'varchar', 100, None
'CCard_Primary_old', 'BasePercent', None, 'YES', 'money', None, 19
'CCard_Primary_old', 'PaymentReferenceId', None, 'YES', 'varchar', 36, None
'CCard_Primary_old', 'MethodName', None, 'YES', 'decimal', None, 19
'CCard_Primary_old', 'MethodNameDescription', None, 'YES', 'char', 80, None
'CCard_Primary_old', 'MerchantCleanName', None, 'YES', 'varchar', 100, None
'CCard_Primary_old', 'MerchantCleanCity', None, 'YES', 'varchar', 50, None
'CCard_Primary_old', 'MerchantCleanAddress1', None, 'YES', 'varchar', 50, None
'CCard_Primary_old', 'MerchantCleanAddress2', None, 'YES', 'varchar', 50, None
'CCard_Primary_old', 'MerchantCleanStoreNumber', None, 'YES', 'varchar', 25, None
'CCard_Primary_old', 'MerchantCleanState', None, 'YES', 'varchar', 25, None
'CCard_Primary_old', 'MerchantCleanZip', None, 'YES', 'varchar', 12, None
'CCard_Primary_old', 'MerchantCleanConfidence', None, 'YES', 'varchar', 50, None
'CCard_Primary_old', 'Humanized_CANL', None, 'YES', 'varchar', 100, None
'CCard_Primary_old', 'MerchantCategoryCodeGroup', None, 'YES', 'varchar', 20, None
'CCard_Primary_old', 'ExternalMerchantId', None, 'YES', 'varchar', 50, None
'CCard_Primary_old', 'ExternalStoreId', None, 'YES', 'varchar', 50, None
'CCard_Primary_old', 'ReferenceID', None, 'YES', 'varchar', 100, None
'CCard_Primary_old', 'AuthTranTime', None, 'YES', 'datetime', None, None
'CCard_Primary_old', 'PymtScheduleId', None, 'YES', 'decimal', None, 19
'CCard_Primary_old', 'BSAcctid', None, 'YES', 'int', None, 10
'CCard_Primary_old', 'UniversalUniqueID', None, 'YES', 'varchar', 64, None
'CCard_Primary_old', 'PaymentScheduleUUID', None, 'YES', 'varchar', 64, None
'CCard_Primary_old', 'TransactionLifeCycleUUID', None, 'YES', 'varchar', 64, None
'CCard_Primary_old', 'ReferenceUniversalUniqueID', None, 'YES', 'varchar', 64, None
'CCard_Primary_old', 'TokenUniqueReference', None, 'YES', 'varchar', 48, None
'CCard_Primary_old', 'PANUniqueReference', None, 'YES', 'varchar', 48, None
'CCard_Primary_old', 'PaymentHash', None, 'YES', 'char', 100, None
'CCard_Primary_old', 'RevTxnUUID', None, 'YES', 'varchar', 64, None
'CCard_Primary_old', 'ReverseRewards', None, 'YES', 'tinyint', None, 3
'CCard_Primary_old', 'ReverseMDR', None, 'YES', 'tinyint', None, 3
'CCard_Primary_old', 'OrderNumber', None, 'YES', 'varchar', 36, None
'CCard_Primary_old', 'RetailInvoiceNumber', None, 'YES', 'varchar', 64, None
'CCard_Primary_old', 'InstallmentOutStgAmt', None, 'YES', 'money', None, 19
'CCard_Primary_old', 'CreditOutStgAmt', None, 'YES', 'money', None, 19
'CCard_Primary_old', 'HostMachineName', None, 'YES', 'varchar', 306, None
'CCard_Primary_old', 'RMATranUUID', None, 'YES', 'varchar', 64, None
'CCard_Primary_old', 'CompromisedAccountNumber', None, 'YES', 'varchar', 19, None
'CCard_Primary_old', 'DisputeIndicator', None, 'YES', 'tinyint', None, 3
'CCard_Primary_old', 'TxnProcessTime', None, 'YES', 'datetime', None, None
'CCard_Primary_old', 'ClientId', None, 'YES', 'varchar', 64, None
'CCard_Primary_old', 'PartnerId', None, 'YES', 'varchar', 64, None
'CCard_Primary_old', 'ClaimID', None, 'YES', 'varchar', 64, None
'CCard_Primary_old', 'XRequestID', None, 'YES', 'varchar', 64, None
'CCard_Primary_old', 'PSPaymentType', None, 'YES', 'tinyint', None, 3
'CCard_Primary_old', 'Txn_ReferenceId', None, 'YES', 'varchar', 100, None
'CCard_Primary_old', 'MergeActivityFlag', None, 'YES', 'tinyint', None, 3
'CCard_Primary_old', 'OrgrtgtTranid', None, 'YES', 'decimal', None, 19
'CCard_Primary_old', 'PODID', None, 'YES', 'tinyint', None, 3
'CCard_Primary_old', 'MergeJobID', None, 'YES', 'decimal', None, 19
'CCard_Primary_old', 'MergeOrgTranUUID', None, 'YES', 'varchar', 64, None
'CCard_Primary_old', 'MergeOrgTranID', None, 'YES', 'decimal', None, 19
'CCard_Primary_old', 'ExcludeFromPDF', None, 'YES', 'tinyint', None, 3
'CCard_Primary_old', 'OriginalPosttime', None, 'YES', 'datetime', None, None
'CCard_Primary_old', 'OriginalTrantime', None, 'YES', 'datetime', None, None
'CCard_Primary_old', 'FXFeeAmount', None, 'YES', 'money', None, 19
'CCard_Primary_old', 'SecondaryClaimID', None, 'YES', 'varchar', 64, None
